first-stage tube temperature (Tt) ,high-temperature fan speed (Sf),temperature (Tf) in the pre-calciner,kiln tail air pressure (Pk),kiln motor current (Ik),kiln tail temperature (Tk),secondary air temperature feedback (Ta),second chamber grate pressure (Pg),EP fan speed (Sa)
0.61216888,0.566971428,0.685450967,0.508837021,0.638658407,0.463840109,0.502937483,0.761689625,0.62308345
0.596954943,0.56710634,0.6892398,0.502597881,0.638480393,0.465234539,0.501823509,0.762682385,0.624044955
0.599272494,0.566979364,0.679392057,0.505805472,0.640731059,0.466895164,0.500087106,0.763454783,0.624178359
0.604808038,0.56694762,0.65606071,0.515928185,0.646835593,0.467021813,0.498088657,0.766397649,0.620763482
0.617445033,0.5669873,0.62153889,0.526814635,0.651110161,0.467833037,0.499054917,0.764963037,0.617639002
0.608862687,0.567090708,0.592946707,0.538164859,0.662752355,0.466261403,0.50315043,0.765257417,0.615099405
0.603199584,0.567035156,0.58742603,0.555841978,0.672354315,0.466654247,0.511930504,0.767280416,0.614705699
0.597366384,0.567098644,0.599360826,0.570385433,0.678329339,0.462255663,0.516484737,0.771694247,0.614298962
0.623118752,0.567201572,0.610335619,0.577038353,0.675673727,0.457134326,0.523709087,0.775703517,0.613562785
0.61965414,0.567130148,0.65226997,0.5819117,0.683996592,0.452317187,0.533488663,0.777432322,0.617329894
0.612896075,0.56706666,0.663110997,0.586145231,0.679592184,0.446980557,0.542760422,0.779822594,0.622388772
0.589609034,0.567011108,0.674192021,0.587448797,0.67787589,0.441593112,0.547543458,0.779455133,0.624716882
0.555791,0.567058724,0.639422508,0.588400277,0.669860714,0.440756436,0.548362978,0.778829271,0.621668043
0.539306703,0.566939684,0.617471007,0.586496252,0.652502681,0.442277688,0.555767171,0.780742087,0.617394966
0.520347509,0.567090468,0.604218454,0.581335174,0.642123744,0.441301466,0.563335491,0.780852831,0.614736592
0.522302542,0.5669873,0.617922228,0.57395681,0.632392109,0.435977388,0.563466931,0.782397438,0.617980648
0.537502634,0.567058724,0.630121991,0.561390776,0.638593817,0.434291398,0.554653197,0.781551586,0.622335074
0.558266948,0.566915875,0.643476954,0.54979005,0.640196769,0.429854724,0.549083744,0.782397438,0.627773836
0.56643681,0.56714602,0.652791578,0.537776608,0.646058369,0.423529233,0.546577198,0.778315089,0.62949836
0.585552261,0.567233316,0.66469694,0.523106041,0.648163276,0.423288315,0.547707446,0.770259448,0.631840295
0.609985297,0.56730474,0.674568364,0.508473767,0.65774915,0.422489643,0.547396022,0.767574796,0.635475617
0.621610219,0.567027461,0.66409918,0.500543342,0.652826538,0.423389772,0.545692862,0.768383546,0.643829785
0.62506846,0.567042852,0.647993472,0.499980113,0.654624168,0.428549112,0.54040145,0.766912581,0.649307586
0.602443744,0.567050788,0.629382787,0.505329466,0.654429656,0.431730816,0.537633276,0.766324195,0.651793504
0.590536052,0.566963732,0.623179859,0.513359347,0.658186266,0.431046327,0.538468374,0.768383733,0.648056509
0.575677189,0.566821124,0.635432734,0.521027037,0.662752603,0.425785703,0.543694413,0.772687196,0.644631867
0.571534315,0.566907939,0.646050405,0.53136249,0.666994917,0.420448726,0.548510275,0.778204532,0.644552962
0.564567869,0.567312676,0.65666488,0.540356616,0.666703396,0.417913595,0.551900879,0.779087111,0.64353777
0.553006767,0.56714602,0.670332797,0.547385022,0.662946785,0.417292473,0.553031404,0.780558076,0.644063261
0.546724952,0.567376164,0.685538646,0.548800808,0.659740632,0.417026278,0.547723441,0.779822594,0.643939619
0.533840255,0.567161892,0.703673152,0.544002452,0.66187804,0.416442986,0.541171454,0.780742462,0.641565136
0.559488407,0.566915875,0.692191489,0.54571767,0.665375549,0.421158753,0.540630532,0.781183752,0.638539087
0.597271771,0.56710634,0.673036815,0.557432212,0.664922182,0.422172806,0.545233864,0.779234582,0.634252178
0.624325367,0.566884372,0.658796093,0.567428876,0.664322972,0.425937629,0.552719981,0.779454946,0.633672998
0.617704447,0.56706666,0.658889535,0.574970517,0.669472102,0.42685031,0.557651288,0.778682736,0.637128551
0.579527747,0.567447588,0.654082467,0.577126108,0.68215054,0.42219817,0.561107542,0.779528588,0.638243803
0.54433302,0.567090468,0.647248504,0.576587343,0.694699633,0.423579875,0.558470113,0.780043707,0.639815402
0.527652016,0.567114276,0.629492866,0.587811519,0.700383054,0.42420091,0.554571273,0.778645822,0.637197714
0.524309651,0.567233316,0.602959571,0.603409102,0.712931817,0.422958666,0.548542961,0.779712599,0.634821618
0.528232451,0.567161892,0.576880683,0.615172574,0.733852114,0.418395084,0.543464497,0.777799783,0.631552342
0.526533638,0.567082532,0.57202625,0.617301572,0.740669034,0.41323609,0.540303114,0.775776972,0.633612818
0.531325005,0.567050788,0.598278577,0.618655131,0.735714251,0.405123065,0.54446386,0.778535078,0.636030393
0.529417791,0.567082532,0.662074177,0.621511701,0.73181188,0.394576367,0.548625024,0.779013657,0.640929013
0.543119982,0.567090468,0.698327845,0.62084742,0.727537229,0.38894809,0.547740271,0.781147024,0.644221067
0.570047041,0.56702698,0.717793566,0.617064366,0.71487496,0.38762984,0.546888343,0.780852644,0.648288342
0.561579499,0.56726506,0.711789057,0.611939986,0.709450559,0.390710173,0.542973091,0.779528213,0.649657388
0.563873664,0.56702698,0.700740671,0.601830037,0.704042408,0.394677824,0.543988728,0.781882694,0.650575766
0.543505906,0.567090468,0.705205984,0.594501668,0.708657166,0.398049717,0.54389053,0.779638957,0.653026696
0.554289929,0.567082532,0.705470947,0.599938245,0.700706828,0.39862011,0.542743731,0.780852644,0.654057342
0.57477255,0.567177764,0.751374594,0.603120839,0.702585134,0.404907599,0.542563887,0.780374627,0.659445669
0.572885553,0.5671857,0.801433149,0.596568971,0.699103876,0.409648558,0.542973091,0.78066882,0.66221387
0.578647516,0.567130148,0.82506402,0.59113133,0.693808902,0.412640246,0.541335163,0.780815729,0.664214968
0.57173424,0.567320612,0.821561921,0.590392058,0.702147852,0.429854638,0.541351854,0.779528588,0.664617627
0.582392809,0.567233316,0.771815684,0.587586546,0.708090375,0.473182739,0.537534661,0.778976929,0.660732555
0.586488892,0.566995236,0.73696426,0.586684527,0.701419215,0.501552399,0.534143779,0.778829833,0.659861343
0.578938801,0.567154196,0.714068749,0.579506139,0.698747435,0.511313151,0.532095952,0.778277612,0.660648777
0.569550618,0.567201572,0.703776839,0.56712838,0.692545892,0.519438555,0.530572775,0.778829645,0.662528683
0.567115076,0.567233316,0.708214623,0.5590985,0.676240518,0.525307836,0.533455838,0.777763243,0.665448986
0.566023264,0.567193636,0.706900064,0.551894583,0.680013297,0.529947337,0.532161742,0.775519318,0.665652336
0.568729887,0.567193636,0.675811233,0.542974916,0.681340897,0.534016446,0.527591235,0.77018618,0.663818807
0.566145511,0.567209508,0.648768504,0.535897048,0.681988611,0.541381527,0.519400487,0.7666182,0.660878166
0.557599312,0.567058724,0.639576125,0.527841639,0.687008232,0.543523728,0.508834494,0.765147423,0.658746107
0.541510487,0.567177764,0.656965033,0.524133576,0.689437078,0.539644895,0.49851469,0.765257605,0.660396606
0.532975979,0.567193636,0.683330646,0.520963215,0.700172373,0.536146094,0.488882271,0.766618013,0.664219023
0.547345793,0.567257124,0.685511149,0.516365898,0.705807372,0.534409462,0.475645883,0.764816128,0.667745357
0.541527494,0.567209508,0.683838815,0.509664049,0.696367341,0.538757491,0.463867857,0.763969901,0.668971243
0.523727079,0.567249188,0.674603555,0.512695065,0.67549563,0.544766145,0.457233251,0.765441241,0.669245377
0.490489506,0.566979364,0.65288629,0.52230401,0.664177294,0.544943609,0.453302003,0.763822805,0.666783054
0.492548707,0.567360292,0.634322328,0.524646812,0.653717186,0.549380283,0.451024678,0.76378589,0.664506194
0.51473756,0.567209508,0.617074855,0.523882543,0.648406127,0.554539709,0.445913666,0.765478343,0.663732601
0.520975801,0.567241252,0.608045679,0.529507395,0.651029321,0.555274841,0.44219481,0.763675708,0.663104615
0.508034766,0.567177764,0.61875935,0.537275073,0.666557553,0.549785938,0.437821533,0.764374838,0.665096755
0.495690145,0.567249188,0.630358787,0.547047296,0.669520606,0.543130884,0.431399595,0.762719113,0.665822354
0.509142503,0.566955556,0.637827634,0.558509741,0.667383364,0.537667346,0.427533581,0.764043543,0.667172677
0.503327388,0.5669873,0.637819955,0.576749558,0.67160951,0.533522231,0.426436437,0.76669203,0.668806094
0.488284628,0.567169828,0.61482589,0.593248628,0.67967319,0.528717992,0.426878883,0.764190452,0.666816383
0.480655865,0.5671857,0.602278604,0.605188142,0.683041188,0.523342925,0.427173615,0.763749163,0.667463899
0.478112954,0.567257124,0.609750005,0.614245558,0.683332544,0.518348497,0.430384236,0.765625252,0.668954962
0.481587162,0.567257124,0.621371837,0.616638354,0.678215915,0.516725961,0.434070129,0.764999952,0.674613343
0.470591606,0.56714602,0.629540217,0.615635815,0.670314164,0.513189157,0.438607949,0.76481594,0.676747035
0.462436623,0.5669873,0.628405498,0.613167497,0.666994834,0.513341343,0.442162402,0.762682573,0.676544483
0.465407944,0.567217444,0.64649265,0.610361453,0.669294088,0.512187743,0.441540251,0.761100864,0.678822973
0.468153905,0.567098404,0.664286682,0.61355628,0.667998577,0.511338516,0.44198228,0.759813723,0.68016762
0.478030032,0.567114276,0.687929703,0.621536166,0.666703313,0.508613023,0.444161129,0.759739893,0.682955328
0.495455166,0.566971428,0.712454659,0.622701983,0.664484983,0.510197642,0.444455861,0.760843023,0.683884303
0.50176461,0.567169828,0.751093617,0.61767759,0.65713369,0.515471078,0.444259466,0.759077491,0.687853949
0.50200168,0.567114276,0.806438611,0.607931427,0.660404597,0.519717563,0.445733405,0.758857314,0.690993069
0.494962946,0.567138324,0.822731196,0.604060619,0.660080575,0.528210792,0.444144855,0.758489479,0.693340693
0.494309154,0.567193636,0.823861447,0.609021721,0.670864622,0.537895538,0.439885633,0.7588204,0.692236836
0.491032715,0.567114276,0.802896837,0.616525602,0.67842643,0.573300717,0.437313575,0.758783298,0.69197165
0.472239381,0.560400171,0.794283657,0.617590898,0.674977509,0.603191456,0.43390642,0.756981412,0.694618615
0.46278423,0.558362541,0.765023313,0.608394669,0.662882113,0.622966602,0.435364086,0.757496531,0.69494318
0.459476944,0.558363022,0.725407699,0.587899274,0.662039968,0.637531853,0.439492564,0.755362789,0.694843934
0.469806996,0.558283421,0.685573852,0.566727897,0.675301283,0.66203532,0.447830748,0.758121082,0.69387592
0.467263022,0.558734571,0.674440981,0.5596245,0.692610812,0.669717239,0.457610185,0.758231826,0.692991697
0.479321691,0.558528957,0.664798686,0.561228029,0.706503673,0.671986347,0.464932593,0.759004598,0.694884604
0.483157333,0.558482062,0.675541798,0.557357221,0.708511323,0.671238404,0.466602929,0.761284688,0.69539139
0.475355291,0.558608798,0.692288141,0.546645749,0.704657786,0.673444145,0.464342711,0.760953767,0.696683156
0.475476488,0.558378894,0.713491469,0.534743996,0.690700088,0.67357088,0.465751279,0.762130914,0.69628131
0.46244725,0.55830747,0.730849838,0.528505388,0.682069535,0.677297613,0.468896806,0.760549205,0.698286476
0.477513403,0.558656173,0.703988228,0.532501714,0.669974221,0.684903526,0.469339391,0.761137591,0.697103724
0.486938763,0.558497693,0.665045903,0.540369912,0.670913209,0.693029103,0.472205902,0.761431971,0.696400903
0.479054847,0.558711485,0.650957373,0.540883148,0.668986399,0.700381372,0.480167152,0.76194709,0.69763654
0.463397611,0.55854555,0.658722476,0.536786834,0.653118141,0.703689984,0.490634947,0.761873261,0.699228461
0.451094473,0.558656414,0.659838638,0.529821187,0.635954455,0.700964318,0.49918594,0.761726164,0.698638699
0.472314883,0.558497934,0.647411044,0.526939088,0.628263137,0.698074174,0.498809144,0.767096592,0.698735501
0.491493071,0.558489998,0.597404331,0.52303105,0.628328057,0.696629015,0.490504064,0.771179129,0.696226807
0.496870165,0.558418333,0.570235522,0.51964848,0.638787999,0.695830342,0.48377112,0.774489268,0.697586912
0.475320208,0.558553005,0.564689243,0.516453654,0.655336555,0.690037415,0.479151654,0.7731654,0.698664741
0.448176265,0.558513565,0.589851638,0.510002306,0.67522036,0.68274834,0.478495982,0.772172077,0.70047549
0.442653522,0.558528716,0.635362328,0.51116759,0.689064634,0.675890544,0.479397148,0.772355901,0.703676428
0.446955871,0.558615772,0.660378176,0.51999897,0.697031223,0.671327135,0.48400048,0.769634147,0.706691084
0.466870782,0.558647997,0.676483246,0.52557436,0.702245026,0.666573365,0.487293025,0.766839314,0.71006204
0.46861213,0.558623948,0.676710441,0.534255757,0.691720329,0.672201814,0.494533787,0.765110133,0.710914542
0.476076084,0.558544588,0.660945861,0.543150427,0.681567746,0.673684889,0.504952067,0.76842046,0.710542792
0.482398285,0.558592445,0.646238561,0.549314044,0.67522036,0.671644146,0.513961918,0.774084706,0.710759981
0.482505648,0.558505148,0.604164692,0.554963893,0.667496706,0.672468009,0.520989593,0.779675872,0.708640931
0.473712807,0.558790364,0.585223136,0.56369688,0.655190794,0.670566553,0.528410338,0.780852831,0.710480147
0.467297059,0.558703308,0.550314761,0.561190268,0.642382929,0.668500272,0.531506349,0.783942607,0.709178622
0.469435991,0.558592204,0.551006605,0.55219561,0.638027026,0.653896931,0.528869058,0.782839102,0.711997241
0.470215243,0.558592445,0.543341275,0.549753352,0.644536257,0.637202291,0.525051725,0.784530993,0.713080767
0.475848564,0.558497453,0.531740554,0.554350137,0.661214075,0.627885111,0.522201348,0.782875642,0.713389069
0.474803547,0.558869483,0.542110545,0.555728162,0.674556395,0.615855337,0.521955714,0.782507807,0.71426272
0.483518784,0.558782428,0.559870023,0.551118613,0.678717869,0.60826215,0.521857378,0.780816104,0.716719348
0.504686033,0.558616253,0.596001459,0.542511674,0.685761473,0.599160351,0.522218178,0.783170023,0.720421375
0.513378941,0.558853611,0.640323016,0.53761333,0.683073525,0.593189959,0.520727408,0.784604822,0.724573241
0.525956376,0.559091692,0.656696239,0.540031123,0.685081422,0.586319265,0.517779251,0.78570814,0.726715879
0.504156587,0.558457773,0.666421739,0.545719265,0.679495175,0.580310698,0.518827296,0.785781594,0.726597928
0.476697957,0.558671324,0.660821069,0.54968953,0.656712741,0.576013311,0.521333703,0.786112702,0.726000855
0.462781019,0.558497212,0.643266393,0.550053316,0.656194537,0.57534146,0.521120616,0.786517639,0.725153239
0.454225269,0.558655452,0.614138533,0.538364835,0.65509362,0.576089404,0.522742131,0.78706911,0.724228346
0.454047745,0.55826779,0.599390279,0.520024499,0.66673565,0.574720425,0.52687047,0.787032196,0.726317299
0.45075854,0.558497212,0.596620339,0.513372643,0.668452109,0.574707786,0.532145051,0.788724274,0.729372632
0.452734814,0.558323101,0.633410974,0.518219929,0.671803775,0.568673767,0.532784032,0.790967823,0.733260946
0.46029552,0.558243982,0.666101734,0.51720569,0.672921106,0.56470603,0.533275299,0.792328606,0.735801362
0.469523173,0.558132878,0.675587869,0.513684839,0.664744002,0.55907784,0.528213664,0.791078005,0.736640033
0.469667764,0.558243982,0.680227895,0.509150281,0.653976206,0.560206075,0.523610611,0.791924232,0.737346921
0.483886641,0.558307229,0.665951972,0.5126706,0.658445286,0.564351016,0.527607648,0.791924044,0.739076321
0.485272912,0.558386108,0.655548066,0.525724873,0.656664154,0.565770984,0.531883283,0.791776948,0.738096919
0.487600015,0.558394285,0.639750208,0.531675218,0.672905021,0.566290649,0.536518745,0.792990822,0.738495512
0.476985005,0.558251677,0.623163223,0.535895985,0.697112146,0.563818712,0.541908494,0.792218425,0.737706461
0.468438796,0.558180494,0.625298914,0.5562047,0.704236756,0.559572054,0.544038244,0.790526159,0.739071442
0.46579489,0.55822811,0.642081102,0.57448281,0.705127239,0.557936793,0.543055432,0.791409488,0.74166799
0.46524527,0.558299293,0.665342684,0.580984152,0.699249636,0.554400249,0.539746057,0.79258626,0.742426947
0.480544241,0.55822811,0.688984436,0.580820874,0.682571571,0.552688895,0.534471197,0.792917367,0.743226573
0.501782683,0.558212238,0.703059405,0.582336648,0.671609427,0.552980368,0.531178513,0.793358657,0.745116227
0.525420543,0.558315165,0.702464844,0.582475461,0.669034986,0.55538885,0.532521986,0.793542668,0.746240418
0.526479403,0.558307229,0.687228262,0.583952411,0.667173096,0.558291893,0.534995707,0.793395009,0.745064974
0.523032859,0.558045581,0.669025265,0.58997881,0.660679867,0.561042577,0.545413986,0.796227694,0.742482254
0.53223925,0.558211997,0.650485621,0.59956329,0.670476092,0.559686323,0.556471663,0.798287795,0.741166086
0.523757892,0.558164622,0.642843336,0.607793678,0.680774271,0.559141294,0.564301751,0.805386278,0.74099038
0.497966212,0.558124942,0.643361738,0.613130267,0.664841176,0.558228266,0.567873033,0.808475867,0.742849125
0.468100759,0.558212238,0.641241418,0.60675391,0.658493791,0.559673598,0.569576611,0.810572694,0.742938607
0.468487735,0.558291598,0.657364404,0.593912377,0.657846324,0.558342535,0.575752636,0.810866887,0.745261016
0.50026994,0.56526735,0.664535011,0.585982484,0.643192324,0.560320085,0.578602735,0.810645961,0.746263187
0.533577701,0.567161892,0.678971582,0.58232548,0.635630681,0.565263698,0.58228835,0.810977256,0.747123006
0.529015957,0.567233316,0.682565842,0.579280635,0.623292186,0.56549189,0.582665423,0.81189675,0.747215739
0.525724623,0.567249188,0.679797823,0.577389374,0.630902416,0.567076596,0.578701211,0.814177214,0.746349414
0.515964369,0.5669873,0.662746833,0.574407288,0.637768088,0.571158343,0.574507639,0.8147656,0.746694323
0.531858672,0.566907939,0.64520432,0.57539653,0.637395479,0.569839919,0.572656348,0.815611452,0.747527303
0.525929833,0.567130148,0.619046713,0.571938969,0.626838281,0.569852644,0.573213126,0.816016201,0.747580181
0.534152855,0.566955796,0.592387346,0.562455541,0.622644554,0.570245661,0.571280467,0.817376985,0.748389568
0.528791661,0.566995236,0.579088703,0.557006199,0.632634961,0.569117426,0.562893044,0.815574912,0.74942021
0.52077168,0.567011108,0.580795595,0.556015893,0.634529434,0.564401831,0.550885659,0.813993578,0.751352975
0.531588635,0.567209508,0.597951544,0.551669078,0.635841031,0.558418542,0.544234918,0.811418546,0.754257818
0.517396367,0.567296804,0.60366742,0.542424451,0.637913601,0.549976127,0.545463363,0.8129268,0.755142857
0.545140938,0.566979364,0.612372112,0.534569017,0.645734512,0.547707018,0.549525912,0.813882459,0.755486948
0.57150351,0.56706666,0.631918473,0.538778615,0.659724547,0.544081655,0.555636148,0.815501457,0.756894226
0.580292088,0.567193636,0.664757714,0.549690062,0.662218065,0.5383772,0.564564075,0.817156621,0.756974759
0.574006009,0.573908943,0.681810627,0.550052784,0.660922802,0.535170131,0.572525186,0.817561371,0.758077808
0.55834771,0.575874909,0.675847707,0.548337566,0.651498856,0.534155819,0.572164803,0.816053116,0.757431924
0.558104251,0.577254331,0.663106515,0.55389966,0.652535265,0.534624929,0.566791745,0.817524643,0.75678604
0.566463356,0.584539107,0.62761125,0.558810768,0.666913664,0.539403977,0.564007297,0.816862615,0.75717568
0.570526518,0.584594659,0.601723728,0.56472282,0.680013215,0.540747593,0.567315976,0.816788786,0.757684901
0.569907805,0.584603076,0.573523865,0.577326084,0.674070775,0.539936541,0.568331474,0.817230075,0.756965811
0.584815556,0.584690132,0.556342313,0.587272754,0.647888005,0.532672917,0.568036603,0.818848699,0.756105179
0.607390325,0.584753139,0.560118972,0.590304834,0.637525072,0.507725705,0.567889028,0.818701415,0.756349216
0.622497935,0.584769251,0.557029672,0.591356835,0.639775739,0.494656341,0.559698836,0.82057713,0.760300161
0.619263997,0.584626644,0.572866572,0.597258249,0.63480487,0.480889762,0.553277455,0.820282937,0.765289886
0.590306417,0.584539588,0.579348536,0.593900145,0.632311269,0.473334665,0.542842346,0.820503675,0.769217241
0.555894111,0.5845557,0.598665141,0.591306841,0.628700418,0.466147307,0.534143779,0.819142705,0.769441755
0.533789223,0.584547764,0.617159338,0.591106333,0.628392647,0.460620228,0.528573769,0.819547642,0.769617461
0.51198945,0.584555219,0.627356525,0.591607337,0.618434576,0.455410333,0.525642163,0.819731091,0.768724291
0.524697653,0.584507603,0.61496989,0.58554424,0.613350118,0.452152449,0.524446543,0.819105977,0.768901627
0.557758768,0.584602835,0.5946152,0.584053462,0.631631053,0.44695528,0.526903295,0.819952016,0.768818655
0.592645212,0.584690372,0.576583083,0.59070585,0.638221373,0.442404336,0.530441752,0.81770828,0.769269308
0.594771391,0.584927731,0.58195912,0.592096639,0.644762941,0.436294398,0.532047271,0.818444137,0.769894854
0.56038249,0.592617964,0.599467067,0.587874809,0.640293943,0.427674434,0.532292765,0.82090805,0.769916001
0.545586376,0.593307676,0.622397124,0.59175785,0.634173241,0.42080374,0.528410338,0.821423356,0.771070292
0.544015126,0.593323548,0.614409871,0.598710733,0.634059982,0.414199328,0.522300102,0.824218377,0.770818934
0.550056704,0.593307435,0.592739335,0.606528406,0.64269037,0.412082405,0.514813846,0.823483082,0.770120177
0.539757451,0.593378859,0.590287487,0.618667364,0.662946702,0.408076664,0.512078357,0.823777462,0.770916551
0.502996777,0.593267755,0.604731752,0.627662553,0.666379456,0.403817454,0.517697048,0.822489572,0.770280431
0.515164906,0.593339179,0.642089429,0.633888397,0.67120473,0.397453959,0.523987406,0.823556349,0.771654354
0.534778951,0.593648684,0.659809865,0.640854576,0.671884698,0.393017198,0.530883781,0.82771309,0.772692317
0.554404699,0.593466156,0.68350985,0.647030425,0.674718406,0.395843889,0.534667871,0.829846458,0.77425415
0.548648069,0.593553452,0.696201119,0.648082958,0.67342306,0.397517413,0.535503247,0.831464706,0.776065715
0.517025323,0.5934979,0.70593302,0.642771366,0.673811672,0.398544104,0.538157229,0.832236916,0.775861541
0.513221587,0.593386795,0.713147136,0.639488784,0.668695043,0.400420196,0.538239153,0.831869081,0.775427154
0.542391775,0.593323307,0.750490738,0.63846178,0.673714499,0.405313254,0.533423152,0.831207241,0.777354227
0.566477217,0.593315371,0.803452995,0.639112233,0.673390642,0.408888062,0.531915691,0.833708068,0.779844207
0.560029571,0.593172523,0.848572648,0.636820489,0.665942257,0.412399328,0.531440559,0.834554108,0.782630292
0.546616535,0.593442347,0.847049439,0.631508897,0.658833898,0.42775044,0.527361736,0.838343201,0.783185064
0.51041503,0.593331484,0.821318078,0.623854503,0.650899811,0.470051504,0.526460571,0.837570616,0.783374598
0.520181654,0.589312015,0.799831862,0.622199916,0.640990244,0.50885394,0.529769667,0.836025822,0.783509629
0.525313206,0.584452051,0.764502362,0.620772429,0.642576946,0.53969545,0.537206964,0.835290152,0.782839345
0.527253373,0.584682436,0.7412939,0.614270023,0.650333102,0.559090392,0.545332062,0.837055685,0.782247964
0.496404551,0.5844761,0.726655083,0.604486099,0.671577091,0.587206669,0.549968219,0.84029237,0.78204948
0.485178293,0.584666324,0.726613476,0.60278205,0.67860461,0.599439358,0.552212023,0.84389689,0.782458647
0.476396067,0.584372691,0.737405218,0.600001535,0.684352785,0.606639441,0.549329238,0.843087578,0.783569827
0.493184427,0.584492212,0.743222849,0.588952338,0.680191312,0.612166434,0.54395632,0.844742742,0.784393046
0.509973871,0.58463458,0.739997871,0.576186328,0.668662459,0.620570845,0.539680545,0.843602697,0.785574179
0.519119648,0.584412371,0.759512232,0.564347333,0.658979741,0.627276541,0.536715558,0.843713066,0.787131129
0.532346655,0.584539347,0.763619784,0.55348588,0.643888543,0.634375427,0.531424564,0.846839195,0.787069307
0.553430933,0.584349605,0.763070661,0.541672414,0.620231793,0.642475727,0.527296086,0.848347636,0.786865133
0.574656628,0.584761315,0.750327543,0.5333915,0.606209505,0.650182836,0.524298829,0.849414414,0.785838555
0.585224826,0.584540069,0.735690006,0.531424716,0.598437264,0.661287376,0.521497412,0.851179947,0.78575477
0.589543106,0.584888291,0.706660701,0.534205232,0.594308291,0.669894616,0.522906257,0.848605289,0.785225209
0.578156325,0.584586723,0.664163149,0.542511143,0.609787854,0.676207555,0.523250089,0.851106492,0.784379217
0.58785491,0.584721395,0.568784628,0.558947986,0.626093393,0.683597827,0.523577924,0.850995935,0.781493892
0.593816721,0.58443642,0.490094215,0.581259651,0.645588669,0.687502024,0.52601882,0.851069577,0.778759874
0.598965282,0.584690132,0.444052965,0.602382098,0.659433108,0.683395086,0.528950982,0.852908752,0.77770889
0.591470474,0.584896227,0.459693378,0.617364862,0.658963491,0.659969126,0.528590738,0.854159166,0.778913617
0.55782998,0.58471394,0.503203415,0.625558552,0.6559356,0.624487854,0.528721622,0.854637183,0.78101721
0.538479565,0.584571091,0.541819334,0.631195105,0.667059507,0.587257398,0.530113777,0.85496829,0.783259902
0.525308917,0.584571332,0.577052205,0.63476595,0.669504686,0.570879509,0.53553635,0.855078659,0.784438597
0.541279759,0.584769251,0.596448169,0.631257864,0.673261132,0.562373467,0.543792611,0.851400123,0.784925854
0.568494927,0.584769492,0.596404651,0.626597257,0.653636428,0.554273341,0.55019744,0.850481379,0.785787304
0.58439136,0.584769251,0.599921468,0.619269419,0.654057212,0.549088723,0.553588461,0.850113169,0.78656578
0.575199884,0.584824803,0.598986418,0.6071161,0.657522384,0.543308261,0.555783445,0.851988884,0.787667199
0.552282818,0.584856307,0.62013215,0.598334715,0.661295081,0.53210235,0.554046763,0.85209944,0.788487161
0.542812805,0.584777187,0.652565639,0.593712933,0.640892906,0.521441642,0.550557962,0.852540542,0.79011651
0.565179193,0.584785123,0.686994015,0.586772283,0.611050947,0.514938601,0.548920174,0.852209809,0.791605942
0.586626001,0.584864243,0.710122481,0.569984418,0.589256334,0.512149654,0.550558101,0.851989071,0.791903665
0.598529427,0.584753139,0.719455026,0.550442099,0.567429303,0.514317565,0.554915243,0.849230403,0.792360822
0.578675119,0.578308859,0.707698788,0.531449713,0.557033869,0.517347083,0.557405655,0.848715659,0.791939456
0.574649185,0.576089181,0.692905101,0.516804675,0.548921684,0.523647124,0.555275904,0.849855703,0.793349987
0.564600854,0.576081004,0.661978183,0.504364689,0.551091346,0.529795325,0.549558737,0.848826028,0.793291419
0.568169644,0.576001885,0.643028947,0.495407261,0.558863587,0.533610703,0.547265139,0.847648506,0.793400425
0.574936231,0.575954269,0.622710098,0.498714308,0.552516449,0.532343181,0.548117066,0.847832517,0.793251566
0.593145931,0.576152428,0.632903437,0.505930989,0.550670398,0.529998239,0.545758373,0.847905972,0.794115457
0.61923739,0.57624742,0.641086538,0.510315566,0.559786489,0.527310749,0.537960555,0.848237267,0.795711452
0.622638219,0.575898717,0.649909633,0.511880802,0.577678895,0.523989498,0.532964293,0.850223726,0.795720397
0.6409032,0.575922525,0.659854661,0.511869101,0.605335107,0.52307673,0.527460212,0.849929533,0.795763507
0.651528825,0.5762871,0.65998778,0.517806681,0.612151945,0.522404966,0.521824691,0.852209809,0.79531204
0.680591652,0.576073068,0.661636433,0.526902391,0.611941512,0.521593741,0.519056378,0.849818976,0.794986658
0.676617816,0.57577174,0.642325587,0.537349532,0.614483618,0.518348497,0.518712685,0.84886238,0.79442456
0.677843561,0.575930461,0.609719933,0.542736647,0.615260759,0.521162721,0.521349976,0.846508274,0.794335081
0.647127632,0.575962205,0.563719635,0.547987076,0.617819198,0.519666834,0.523839692,0.843786708,0.793869784
0.626014609,0.575962205,0.550684667,0.551280827,0.614208265,0.515686458,0.527362015,0.846912836,0.794630363
0.623332436,0.575843165,0.54412399,0.546370251,0.620895676,0.504683461,0.529818905,0.848568187,0.793759155
0.624305169,0.575993949,0.5516018,0.546858489,0.640293696,0.483995633,0.531751704,0.846581916,0.793815283
0.617873472,0.575724124,0.551593479,0.556404676,0.664306968,0.458997692,0.532440201,0.846876484,0.793489088
0.619475546,0.57604926,0.563556436,0.573592492,0.67520411,0.444255151,0.53417716,0.848383989,0.794178897
0.617207944,0.575803485,0.580937672,0.589089556,0.665294543,0.421348942,0.532423788,0.846618831,0.794693001
0.624736762,0.576073068,0.612073233,0.590631391,0.666233778,0.395818525,0.528475571,0.846839569,0.795977445
